timestamp,value,label
1424958173,57,0
1424958473,43,0
1424958773,55,0
1424959073,64,0
1424959373,93,0
1424959673,104,0
1424959973,89,0
1424960273,87,0
1424960573,57,0
1424960873,68,0
1424961173,64,0
1424961473,61,0
1424961773,73,0
1424962073,79,0
1424962373,80,0
1424962673,76,0
1424962973,49,0
1424963273,59,0
1424963573,55,0
1424963873,48,0
1424964173,41,0
1424964473,49,0
1424964773,63,0
1424965073,36,0
1424965373,42,0
1424965673,50,0
1424965973,35,0
1424966273,41,0
1424966573,39,0
1424966873,48,0
1424967173,31,0
1424967473,35,0
1424967773,32,0
1424968073,36,0
1424968373,37,0
1424968673,62,0
1424968973,41,0
1424969273,51,0
1424969573,65,0
1424969873,39,0
1424970173,56,0
1424970473,42,0
1424970773,62,0
1424971073,46,0
1424971373,46,0
1424971673,62,0
1424971973,41,0
1424972273,40,0
1424972573,47,0
1424972873,48,0
1424973173,43,0
1424973473,41,0
1424973773,55,0
1424974073,90,0
1424974373,79,0
1424974673,57,0
1424974973,43,0
1424975273,39,0
1424975573,57,0
1424975873,56,0
1424976173,102,0
1424976473,85,0
1424976773,79,0
1424977073,82,0
1424977373,60,0
1424977673,47,0
1424977973,43,0
1424978273,49,0
1424978573,60,0
1424978873,55,0
1424979173,63,0
1424979473,57,0
1424979773,61,0
1424980073,59,0
1424980373,35,0
1424980673,69,0
1424980973,48,0
1424981273,47,0
1424981573,44,0
1424981873,47,0
1424982173,51,0
1424982473,54,0
1424982773,41,0
1424983073,53,0
1424983373,49,0
1424983673,23,0
1424983973,31,0
1424984273,38,0
1424984573,57,0
1424984873,56,0
1424985173,70,0
1424985473,57,0
1424985773,64,0
1424986073,79,0
1424986373,65,0
1424986673,70,0
1424986973,51,0
1424987273,43,0
1424987573,60,0
1424987873,49,0
1424988173,37,0
1424988473,54,0
1424988773,58,0
1424989073,67,0
1424989373,72,0
1424989673,49,0
1424989973,45,0
1424990273,48,0
1424990573,29,0
1424990873,23,0
1424991173,26,0
1424991473,28,0
1424991773,27,0
1424992073,18,0
1424992373,37,0
1424992673,35,0
1424992973,25,0
1424993273,28,0
1424993573,27,0
1424993873,35,0
1424994173,41,0
1424994473,34,0
1424994773,42,0
1424995073,58,0
1424995373,59,0
1424995673,27,0
1424995973,49,0
1424996273,52,0
1424996573,25,0
1424996873,36,0
1424997173,31,0
1424997473,23,0
1424997773,24,0
1424998073,10,0
1424998373,27,0
1424998673,32,0
1424998973,17,0
1424999273,33,0
1424999573,40,0
1424999873,25,0
1425000173,16,0
1425000473,24,0
1425000773,37,0
1425001073,34,0
1425001373,60,0
1425001673,57,0
1425001973,62,0
1425002273,56,0
1425002573,68,0
1425002873,54,0
1425003173,49,0
1425003473,42,0
1425003773,39,0
1425004073,50,0
1425004373,47,0
1425004673,30,0
1425004973,40,0
1425005273,45,0
1425005573,37,0
1425005873,58,0
1425006173,35,0
1425006473,46,0
1425006773,37,0
1425007073,35,0
1425007373,50,0
1425007673,27,0
1425007973,54,0
1425008273,51,0
1425008573,41,0
1425008873,50,0
1425009173,90,0
1425009473,55,0
1425009773,57,0
1425010073,57,0
1425010373,71,0
1425010673,35,0
1425010973,28,0
1425011273,32,0
1425011573,32,0
1425011873,60,0
1425012173,32,0
1425012473,47,0
1425012773,38,0
1425013073,46,0
1425013373,54,0
1425013673,56,0
1425013973,63,0
1425014273,67,0
1425014573,68,0
1425014873,61,0
1425015173,44,0
1425015473,57,0
1425015773,61,0
1425016073,55,0
1425016373,66,0
1425016673,87,0
1425016973,68,0
1425017273,73,0
1425017573,66,0
1425017873,73,0
1425018173,100,0
1425018473,105,0
1425018773,90,0
1425019073,66,0
1425019373,64,0
1425019673,58,0
1425019973,70,0
1425020273,74,0
1425020573,48,0
1425020873,59,0
1425021173,69,0
1425021473,67,0
1425021773,40,0
1425022073,47,0
1425022373,42,0
1425022673,153,0
1425022973,67,0
1425023273,73,0
1425023573,58,0
1425023873,97,0
1425024173,99,0
1425024473,65,0
1425024773,82,0
1425025073,66,0
1425025373,44,0
1425025673,65,0
1425025973,75,0
1425026273,50,0
1425026573,62,0
1425026873,57,0
1425027173,102,0
1425027473,80,0
1425027773,84,0
1425028073,104,0
1425028373,76,0
1425028673,71,0
1425028973,49,0
1425029273,103,0
1425029573,134,0
1425029873,106,0
1425030173,127,0
1425030473,93,0
1425030773,84,0
1425031073,56,0
1425031373,61,0
1425031673,57,0
1425031973,45,0
1425032273,54,0
1425032573,64,0
1425032873,74,0
1425033173,56,0
1425033473,73,0
1425033773,84,0
1425034073,57,0
1425034373,63,0
1425034673,70,0
1425034973,74,0
1425035273,57,0
1425035573,62,0
1425035873,69,0
1425036173,61,0
1425036473,66,0
1425036773,65,0
1425037073,55,0
1425037373,54,0
1425037673,55,0
1425037973,53,0
1425038273,67,0
1425038573,70,0
1425038873,76,0
1425039173,67,0
1425039473,110,0
1425039773,41,0
1425040073,64,0
1425040373,61,0
1425040673,39,0
1425040973,61,0
1425041273,73,0
1425041573,62,0
1425041873,67,0
1425042173,51,0
1425042473,81,0
1425042773,87,0
1425043073,52,0
1425043373,62,0
1425043673,108,0
1425043973,76,0
1425044273,57,0
1425044573,68,0
1425044873,59,0
1425045173,68,0
1425045473,54,0
1425045773,56,0
1425046073,56,0
1425046373,75,0
1425046673,69,0
1425046973,51,0
1425047273,58,0
1425047573,60,0
1425047873,81,0
1425048173,65,0
1425048473,70,0
1425048773,64,0
1425049073,53,0
1425049373,65,0
1425049673,65,0
1425049973,66,0
1425050273,48,0
1425050573,46,0
1425050873,50,0
1425051173,43,0
1425051473,45,0
1425051773,49,0
1425052073,49,0
1425052373,50,0
1425052673,57,0
1425052973,39,0
1425053273,35,0
1425053573,63,0
1425053873,62,0
1425054173,66,0
1425054473,52,0
1425054773,48,0
1425055073,66,0
1425055373,58,0
1425055673,41,0
1425055973,36,0
1425056273,40,0
1425056573,72,0
1425056873,72,0
1425057173,64,0
1425057473,73,0
1425057773,69,0
1425058073,78,0
1425058373,58,0
1425058673,77,0
1425058973,133,0
1425059273,88,0
1425059573,87,0
1425059873,88,0
1425060173,78,0
1425060473,80,0
1425060773,72,0
1425061073,89,0
1425061373,62,0
1425061673,91,0
1425061973,100,0
1425062273,60,0
1425062573,54,0
1425062873,83,0
1425063173,45,0
1425063473,58,0
1425063773,70,0
1425064073,60,0
1425064373,41,0
1425064673,60,0
1425064973,57,0
1425065273,61,0
1425065573,66,0
1425065873,59,0
1425066173,64,0
1425066473,80,0
1425066773,92,0
1425067073,95,0
1425067373,101,0
1425067673,99,0
1425067973,68,0
1425068273,64,0
1425068573,90,0
1425068873,74,0
1425069173,48,0
1425069473,48,0
1425069773,63,0
1425070073,47,0
1425070373,43,0
1425070673,51,0
1425070973,63,0
1425071273,71,0
1425071573,84,0
